date,ticker,open,high,low,close,volume
2024-12-12,AAA,38.7983,38.8094,38.1651,38.219,1067389
2024-12-12,BBB,50.9426,51.5886,50.7806,51.4764,250389
2024-12-12,CCC,62.3487,62.5733,61.4802,61.787,368044
2024-12-12,DDD,41.3686,41.3848,40.6323,40.888,827325
2024-12-12,EEE,103.2828,103.7262,102.7642,103.5748,867614
2024-12-13,AAA,38.3475,39.0873,38.2533,38.8551,400955
2024-12-13,BBB,51.3519,52.1838,51.3091,52.148,1106772
2024-12-13,CCC,61.5815,61.7858,59.3864,59.5533,900340
2024-12-13,DDD,40.8956,41.1291,40.6522,40.8287,1160185
2024-12-13,EEE,103.1213,103.4218,102.5669,102.8999,1269570
2024-12-16,AAA,38.871,38.9937,38.5776,38.7818,828459
2024-12-16,BBB,52.1158,52.1482,51.1813,51.263,487206
2024-12-16,CCC,59.4807,59.9285,59.3315,59.8121,433854
2024-12-16,DDD,40.9096,40.9812,40.3742,40.4241,414677
2024-12-16,EEE,103.2571,103.6601,102.0861,102.8534,1301452
2024-12-17,AAA,38.8365,38.8762,38.5017,38.6525,479238
2024-12-17,BBB,51.1727,51.4616,50.5328,50.7523,1198421
2024-12-17,CCC,59.637,60.9847,59.4362,60.8099,1094220
2024-12-17,DDD,40.1848,40.6355,40.05,40.3838,981856
2024-12-17,EEE,103.4495,105.8353,102.9823,104.9328,1023209
2024-12-18,AAA,38.616,38.7177,38.2491,38.3434,180684
2024-12-18,BBB,50.6643,50.8495,50.2429,50.4532,1006530
2024-12-18,CCC,61.0431,61.3767,60.4167,60.5907,1262248
2024-12-18,DDD,40.0786,40.1107,39.7514,39.9525,912369
2024-12-18,EEE,104.6981,106.9314,104.5196,106.5887,853221
2024-12-19,AAA,38.3283,39.2952,38.2825,39.1967,534305
2024-12-19,BBB,50.4606,50.5142,49.6922,49.8629,858481
2024-12-19,CCC,60.511,60.6616,60.1637,60.4483,690994
2024-12-19,DDD,40.0686,41.3982,39.983,41.282,552175
2024-12-19,EEE,106.3107,107.4632,105.9039,107.2887,367356
2024-12-20,AAA,39.0892,39.3376,38.9848,39.1122,1266524
2024-12-20,BBB,50.2252,50.2874,49.5157,49.6864,1091454
2024-12-20,CCC,60.1763,60.7484,59.7378,60.6837,1051808
2024-12-20,DDD,41.2508,42.8569,41.0121,42.5492,1488645
2024-12-20,EEE,106.664,106.7393,103.873,104.0013,1351778
2024-12-23,AAA,39.1219,39.8783,39.0114,39.756,891204
2024-12-23,BBB,49.6664,49.8059,49.5068,49.6682,180001
2024-12-23,CCC,60.4957,60.9241,60.2801,60.5691,1166338
2024-12-23,DDD,42.4359,42.5064,41.312,41.4296,654610
2024-12-23,EEE,104.0924,105.249,103.6234,104.7118,957386
2024-12-24,AAA,39.3872,40.6565,39.3118,40.6158,1170351
2024-12-24,BBB,49.6678,50.7969,49.5885,50.5628,756825
2024-12-24,CCC,60.4919,60.6528,60.4742,60.4883,1273815
2024-12-24,DDD,41.2511,43.433,41.0765,43.2834,1014542
2024-12-24,EEE,104.7996,106.3018,104.2925,105.752,775408
2024-12-25,AAA,40.7279,40.8886,40.5727,40.6635,394215
2024-12-25,BBB,50.4086,51.3359,50.0345,51.0713,323974
2024-12-25,CCC,60.56,60.9658,60.2584,60.4502,772066
2024-12-25,DDD,43.3024,43.3419,43.1346,43.2737,893354
2024-12-25,EEE,106.2897,106.5895,106.0325,106.4095,935205
2024-12-26,AAA,40.6934,41.4098,40.5491,41.2068,411457
2024-12-26,BBB,50.9593,51.2378,49.417,49.6207,1029737
2024-12-26,CCC,61.1126,61.4018,60.3237,60.4069,632348
2024-12-26,DDD,43.3724,43.7309,43.161,43.4777,232841
2024-12-26,EEE,107.0784,108.4041,106.4549,108.3933,914804
2024-12-27,AAA,41.3219,41.455,40.8474,40.9704,1437927
2024-12-27,BBB,49.8209,50.0186,49.5156,49.7862,992063
2024-12-27,CCC,60.2276,60.9609,60.0889,60.9431,461319
2024-12-27,DDD,43.2739,43.5938,43.1631,43.5155,883951
2024-12-27,EEE,107.8985,108.1716,106.1319,106.3833,950594
2024-12-30,AAA,40.7381,40.7636,39.7159,39.8064,1467786
2024-12-30,BBB,49.8577,51.0204,49.7387,50.7761,1075370
2024-12-30,CCC,60.6629,60.8462,59.2526,59.3823,1343869
2024-12-30,DDD,43.3526,43.3796,43.1815,43.1945,373234
2024-12-30,EEE,106.6725,108.06,106.4449,107.5108,979889
2024-12-31,AAA,39.5664,39.7655,39.5158,39.7246,686820
2024-12-31,BBB,51.1227,51.2982,50.1519,50.3842,677935
2024-12-31,CCC,59.0938,60.0107,59.0564,59.7461,327635
2024-12-31,DDD,42.9406,43.0767,42.8456,43.0337,714145
2024-12-31,EEE,107.4977,108.1831,107.1774,107.4642,715556
2025-01-01,AAA,39.6592,40.7155,39.6314,40.6232,1273681
2025-01-01,BBB,50.3864,50.6822,49.7995,50.005,200860
2025-01-01,CCC,59.485,59.7132,57.9776,58.3469,270999
2025-01-01,DDD,43.1611,43.3525,43.0693,43.2702,652309
2025-01-01,EEE,106.9976,107.7622,106.7036,107.4952,1289560
2025-01-02,AAA,40.6042,40.645,39.6212,39.7337,317036
2025-01-02,BBB,49.962,50.29,48.7717,48.8975,558826
2025-01-02,CCC,58.4782,58.8172,58.4228,58.6392,1487207
2025-01-02,DDD,43.1466,43.6729,42.9139,43.6104,1115489
2025-01-02,EEE,107.523,107.9806,106.1167,106.3856,602567
2025-01-03,AAA,39.7573,39.9057,39.2589,39.4101,1271127
2025-01-03,BBB,49.0309,50.249,48.9203,50.1057,1283783
2025-01-03,CCC,58.3393,58.5612,57.636,57.6795,541479
2025-01-03,DDD,43.7718,44.0372,43.522,43.9952,948807
2025-01-03,EEE,106.3824,106.4335,105.7083,106.1247,225634
2025-01-06,AAA,39.5448,39.6002,38.6594,38.825,658267
2025-01-06,BBB,49.9971,51.0849,49.7929,50.8157,1308179
2025-01-06,CCC,57.3791,58.1804,57.2631,57.9721,1126234
2025-01-06,DDD,44.173,44.4121,44.0362,44.2451,880056
2025-01-06,EEE,106.6602,107.1063,104.8174,105.3801,988404
2025-01-07,AAA,38.7759,38.9206,38.061,38.2226,181409
2025-01-07,BBB,50.7802,51.1762,50.7157,50.9169,1193312
2025-01-07,CCC,58.2587,58.3564,58.0774,58.2696,440013
2025-01-07,DDD,44.1899,44.6906,44.1823,44.4799,1048238
2025-01-07,EEE,104.8564,105.0231,104.1983,104.775,1469648
2025-01-08,AAA,38.4568,38.6496,38.1011,38.1961,806556
2025-01-08,BBB,51.0421,51.2596,49.651,49.8484,755903
2025-01-08,CCC,58.1732,58.3173,57.4152,57.5043,249314
2025-01-08,DDD,44.8437,44.9221,43.9984,44.1097,221169
2025-01-08,EEE,104.2938,107.5131,103.9968,107.2896,1446832
2025-01-09,AAA,38.4957,39.142,38.4515,39.1207,258522
2025-01-09,BBB,50.0055,50.1509,49.5451,49.6457,722788
2025-01-09,CCC,56.9661,57.0166,56.1608,56.4008,947246
2025-01-09,DDD,43.9798,44.4396,43.7732,44.3231,281991
2025-01-09,EEE,106.6016,107.0258,104.1964,104.2901,305217
2025-01-10,AAA,38.9551,39.871,38.8761,39.8569,868303
2025-01-10,BBB,50.047,50.0705,49.2516,49.4494,248187
2025-01-10,CCC,56.0921,56.4613,55.0772,55.1724,896403
2025-01-10,DDD,44.4629,44.6694,43.6256,43.8496,966810
2025-01-10,EEE,104.3577,104.7575,103.2841,103.5654,971647
2025-01-13,AAA,39.7532,39.9136,39.6906,39.8478,412502
2025-01-13,BBB,49.3636,49.4425,49.1771,49.3847,643614
2025-01-13,CCC,55.3187,55.7042,55.1783,55.7017,738474
2025-01-13,DDD,44.0346,46.1406,43.9796,45.9728,371845
2025-01-13,EEE,103.6835,105.1647,103.3647,104.9856,1381169
2025-01-14,AAA,40.2114,40.356,39.2787,39.4671,732673
2025-01-14,BBB,48.9701,49.3757,48.6826,49.1457,916573
2025-01-14,CCC,56.2467,56.2574,54.4239,54.4732,1032559
2025-01-14,DDD,46.2351,46.5319,45.6233,45.8967,446371
2025-01-14,EEE,105.7072,106.1905,105.0767,105.6502,964231
2025-01-15,AAA,39.3544,39.5093,39.3448,39.4185,451115
2025-01-15,BBB,49.1548,49.6593,48.8419,49.3799,1266449
2025-01-15,CCC,54.7679,55.1975,53.2551,53.3645,1125251
2025-01-15,DDD,45.9861,46.0099,45.0219,45.023,469234
2025-01-15,EEE,105.5508,105.8371,104.6822,104.7853,1381027
2025-01-16,AAA,39.0637,39.0875,38.3833,38.6014,1450663
2025-01-16,BBB,49.194,50.2831,49.0031,50.1126,636022
2025-01-16,CCC,52.887,53.0198,52.2859,52.41,499618
2025-01-16,DDD,45.1172,45.3927,44.937,45.1755,561469
2025-01-16,EEE,105.1555,107.1841,104.7051,106.9287,296647
2025-01-17,AAA,38.6649,39.417,38.6186,39.2378,1175638
2025-01-17,BBB,50.5682,50.7846,50.1235,50.4233,632235
2025-01-17,CCC,52.4928,52.7957,52.3685,52.6039,988134
2025-01-17,DDD,45.1566,45.1572,44.4545,44.4993,1407840
2025-01-17,EEE,106.3537,108.4746,106.047,108.1816,949544
2025-01-20,AAA,39.3522,39.5968,39.1901,39.5238,1388804
2025-01-20,BBB,50.4086,50.7385,50.3396,50.5483,498849
2025-01-20,CCC,52.744,52.9035,51.5766,51.8241,1451769
2025-01-20,DDD,44.3652,45.1982,44.1338,44.9847,673662
2025-01-20,EEE,107.9096,109.5012,107.8194,109.2827,547171
2025-01-21,AAA,39.3463,39.3711,39.1779,39.3027,1244172
2025-01-21,BBB,50.8258,51.4378,50.5749,51.3855,793010
2025-01-21,CCC,51.5268,51.6035,50.7786,50.8237,295813
2025-01-21,DDD,44.8658,45.4054,44.7201,45.3741,1087944
2025-01-21,EEE,110.0187,110.477,109.0701,109.4162,682475
2025-01-22,AAA,39.1781,39.6168,39.0158,39.4962,466253
2025-01-22,BBB,51.4553,51.657,51.0764,51.3325,1273612
2025-01-22,CCC,50.8951,51.6587,50.7021,51.3916,1100989
2025-01-22,DDD,45.2942,45.609,45.0422,45.0445,390774
2025-01-22,EEE,109.8995,110.0995,109.084,109.3814,498431
2025-01-23,AAA,39.6979,40.3114,39.4452,40.2712,435034
2025-01-23,BBB,51.3961,52.5008,51.3275,52.2787,1343734
2025-01-23,CCC,51.4881,52.4496,51.1812,52.2856,1055056
2025-01-23,DDD,45.2081,45.3708,44.1966,44.3633,395709
2025-01-23,EEE,109.5531,112.0639,109.2496,111.8865,1297064
2025-01-24,AAA,40.4395,40.5663,39.9677,40.0549,1238717
2025-01-24,BBB,52.3769,53.9889,52.3656,53.751,268727
2025-01-24,CCC,52.2219,52.4707,51.9918,52.4013,1263763
2025-01-24,DDD,44.2275,44.4422,43.4396,43.7257,620969
2025-01-24,EEE,111.7743,113.0391,111.5853,112.8213,1436619
2025-01-27,AAA,39.805,40.2099,39.5649,40.0125,1411269
2025-01-27,BBB,53.8127,54.6666,53.5395,54.6213,777788
2025-01-27,CCC,52.6754,52.7249,52.2442,52.3956,1297820
2025-01-27,DDD,43.785,44.1289,42.9901,43.1283,221285
2025-01-27,EEE,112.6165,112.6534,111.8435,112.1975,388694
2025-01-28,AAA,40.0608,40.1229,39.6007,39.6698,1460711
2025-01-28,BBB,54.9297,55.0848,54.0558,54.2407,926453
2025-01-28,CCC,52.2432,52.8046,52.0934,52.3976,1052202
2025-01-28,DDD,43.0006,44.1939,42.8183,44.0654,355067
2025-01-28,EEE,112.0531,112.4338,111.3915,111.8946,1078752
2025-01-29,AAA,39.9459,40.0272,39.4928,39.6912,636364
2025-01-29,BBB,54.0253,54.1661,53.3637,53.6133,504694
2025-01-29,CCC,51.9779,52.5257,51.7197,52.4481,498766
2025-01-29,DDD,43.9227,44.1413,43.3156,43.55,1032706
2025-01-29,EEE,111.7869,113.1172,111.6849,112.9065,740162
2025-01-30,AAA,39.8175,39.9014,39.6619,39.7773,882810
2025-01-30,BBB,53.2555,53.503,52.5965,52.691,556460
2025-01-30,CCC,52.2742,52.568,51.7223,52.0178,424003
2025-01-30,DDD,43.8643,44.6747,43.76,44.5291,665026
2025-01-30,EEE,112.9154,113.0766,111.5005,111.8576,952974
2025-01-31,AAA,39.8826,40.0541,39.2529,39.418,519797
2025-01-31,BBB,52.5479,52.7048,51.1745,51.4244,706211
2025-01-31,CCC,51.9679,52.0403,51.6653,51.7175,566809
2025-01-31,DDD,44.3541,45.0385,44.1774,44.9965,1145808
2025-01-31,EEE,112.2242,112.4544,108.7628,108.9072,430921
2025-02-03,AAA,39.6465,40.2748,39.498,40.1844,1396145
2025-02-03,BBB,51.7653,51.8498,50.8308,50.914,949360
2025-02-03,CCC,51.5897,51.6377,50.9859,50.9924,359211
2025-02-03,DDD,44.9917,45.2232,44.6651,44.8679,182494
2025-02-03,EEE,109.0915,109.7188,106.7882,107.023,1150800
2025-02-04,AAA,40.088,40.4869,39.9386,40.2358,944250
2025-02-04,BBB,50.8016,51.1964,50.5117,51.059,1306818
2025-02-04,CCC,51.3393,51.4247,51.0065,51.1904,1221667
2025-02-04,DDD,44.9133,45.1105,43.5566,43.5589,1155162
2025-02-04,EEE,106.2479,109.6344,105.4098,108.8794,199767
2025-02-05,AAA,40.4279,40.4822,40.1295,40.1708,448066
2025-02-05,BBB,50.8922,52.1891,50.7304,52.0374,399065
2025-02-05,CCC,51.1385,51.6762,50.9058,51.4453,307926
2025-02-05,DDD,43.4125,43.5446,42.8525,43.1223,857984
2025-02-05,EEE,108.8369,109.007,103.9292,104.1866,1388187
2025-02-06,AAA,40.211,40.2541,40.0923,40.2401,794799
2025-02-06,BBB,52.0385,52.3133,51.7233,52.0049,1432213
2025-02-06,CCC,51.3717,51.3853,51.2208,51.292,218374
2025-02-06,DDD,43.2131,43.3911,42.4262,42.587,1166707
2025-02-06,EEE,104.1396,105.685,103.8631,105.5606,394271
2025-02-07,AAA,40.3728,41.3856,40.2871,41.2478,753846
2025-02-07,BBB,51.9604,52.1853,51.6928,51.7875,1068690
2025-02-07,CCC,51.0614,51.2595,50.6017,50.8761,320932
2025-02-07,DDD,42.6387,43.1064,42.4168,42.8333,1013759
2025-02-07,EEE,105.0608,106.4823,104.3269,106.4511,517418
2025-02-10,AAA,41.2903,41.484,40.2291,40.2352,1202878
2025-02-10,BBB,51.5867,51.7897,51.2827,51.7335,883217
2025-02-10,CCC,50.6657,51.2307,50.5836,51.1085,588740
2025-02-10,DDD,42.9862,43.4933,42.76,43.336,326117
2025-02-10,EEE,106.2818,106.7171,105.5431,106.2385,973607
2025-02-11,AAA,40.0489,40.0917,39.8319,39.9561,945085
2025-02-11,BBB,52.073,52.1757,51.4485,51.6335,1237478
2025-02-11,CCC,50.9698,51.8289,50.8419,51.5699,938746
2025-02-11,DDD,43.3708,43.5905,43.3258,43.4496,670569
2025-02-11,EEE,105.5933,107.2704,105.3607,107.2455,615252
2025-02-12,AAA,40.0542,40.2348,38.6783,38.7752,674292
2025-02-12,BBB,51.2415,51.5271,50.8603,50.9289,1463032
2025-02-12,CCC,51.6221,51.8694,50.5161,50.6959,1283415
2025-02-12,DDD,43.2434,43.4972,42.833,43.0054,1014994
2025-02-12,EEE,107.597,107.686,103.6878,104.3122,364152
2025-02-13,AAA,38.6206,38.8317,37.5634,37.6597,348668
2025-02-13,BBB,50.8095,51.1004,50.7537,50.9203,862294
2025-02-13,CCC,50.9859,52.4401,50.8654,52.3154,957636
2025-02-13,DDD,42.9082,43.1319,42.6944,42.9775,1049701
2025-02-13,EEE,104.2086,107.7881,104.1528,107.3717,295440
2025-02-14,AAA,37.7809,37.8432,37.0226,37.1641,731257
2025-02-14,BBB,50.7149,51.3051,50.598,51.2231,856221
2025-02-14,CCC,52.5594,52.7551,51.5512,51.733,1049561
2025-02-14,DDD,42.9767,43.1803,42.8029,42.8403,1498499
2025-02-14,EEE,106.9048,107.1636,106.317,106.5373,608678
2025-02-17,AAA,37.4371,37.5506,37.2966,37.4534,848546
2025-02-17,BBB,51.1366,51.3021,50.1662,50.2768,863437
2025-02-17,CCC,52.0895,52.4362,51.945,52.2615,595420
2025-02-17,DDD,42.7667,42.9117,42.6813,42.7947,1006558
2025-02-17,EEE,106.942,107.0949,105.3185,106.0044,601692
2025-02-18,AAA,37.3395,38.0973,37.2291,38.0259,792051
2025-02-18,BBB,50.1449,50.4891,49.8505,50.2688,1358634
2025-02-18,CCC,52.1944,53.1604,52.0175,53.0008,604541
2025-02-18,DDD,42.7393,44.1787,42.4406,44.021,723978
2025-02-18,EEE,105.5733,109.0915,105.3601,108.7655,758032
2025-02-19,AAA,38.0607,38.2485,37.2168,37.3508,1409565
2025-02-19,BBB,50.3664,50.4934,49.784,49.9704,519101
2025-02-19,CCC,52.7132,53.3056,52.6486,53.3011,868270
2025-02-19,DDD,44.3405,44.474,43.3625,43.649,590621
2025-02-19,EEE,109.1141,109.7687,107.6069,108.189,1338044
2025-02-20,AAA,37.4616,37.4899,37.3009,37.3326,462910
2025-02-20,BBB,49.6159,50.5024,49.3447,50.3058,1112838
2025-02-20,CCC,53.4364,53.5787,52.6733,52.8526,818285
2025-02-20,DDD,43.6376,43.9182,43.5,43.8414,584262
2025-02-20,EEE,107.8506,108.64,107.7743,108.5296,1040875
2025-02-21,AAA,37.373,37.907,37.1219,37.7626,503621
2025-02-21,BBB,50.5062,50.588,50.1645,50.1659,1202250
2025-02-21,CCC,52.755,52.9753,51.7607,51.9784,919477
2025-02-21,DDD,43.8391,44.5279,43.7295,44.4227,1330399
2025-02-21,EEE,108.638,108.7275,107.4781,107.7915,545886
2025-02-24,AAA,38.1721,38.2703,38.045,38.0985,286570
2025-02-24,BBB,50.1178,50.3972,48.9853,49.0255,426393
2025-02-24,CCC,52.4356,52.5911,52.0432,52.1273,1233930
2025-02-24,DDD,44.3042,45.3054,44.1376,45.2302,1217476
2025-02-24,EEE,107.5392,109.7706,107.1177,109.748,1001495
